LADY, GIRL, YES, 197, 7, .036, .013, .0265, .0089, 6, 1, 3.0, 0, 15, 80, 5.58, , N, 2.21, .43, .052, 1, 8, 220, 6.83, , N, 1.25, 1.00, .535, 1
LADY, DOG, YES, 197, 3, .015, 0.000, .0038, 0.0000, 1, 1, 0.0, 0, 15, 80, 5.58, , N, 2.21, .43, .052, 1, 5, 75, 5.75, , N, .40, .80, .437, 1
LADY, DRESS, YES, 197, 3, .015, 0.000, .0002, .0091, 1, 1, 4.0, 3, 15, 80, 5.58, , N, 2.21, .43, .052, 1, 15, 67, 5.91, N, N, 2.67, .47, .055, 1
LADY, FEMALE, YES, 197, 3, .015, 0.000, .0232, .0214, 3, 1, 5.0, 2, 15, 80, 5.58, , N, 2.21, .43, .052, 1, 12, 50, 6.17, , N, 2.27, .36, .371, 1
LADY, PRETTY, YES, 197, 3, .015, 0.000, .0057, .0063, 3, 1, 2.0, 0, 15, 80, 5.58, , N, 2.21, .43, .052, 1, 11, 107, 2.90, , AJ, 2.82, .91, .200, 1
LADY, BEAUTIFUL, YES, 197, 2, .010, 0.000, .0056, .0110, 3, 1, 3.0, 1, 15, 80, 5.58, , N, 2.21, .43, .052, 1, 8, 127, 3.89, , AJ, 2.38, .63, .056, 1
LADY, BUG, YES, 197, 2, .010, .047, 0.0000, 0.0000, 0, 1, 0.0, 0, 15, 80, 5.58, , N, 2.21, .43, .052, 1, 16, 4, 6.40, N, N, 1.94, .75, .212, 1
LADY, CLASSY, NO, 197, 2, .010, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 15, 80, 5.58, , N, 2.21, .43, .052, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LADY, OLD, YES, 197, 2, .010, 0.000, 0.0000, .0126, 0, 1, 1.0, 1, 15, 80, 5.58, , N, 2.21, .43, .052, 1, 9, 660, 3.41, , AJ, .38, .75, .532, 1
LADY, RED, YES, 197, 2, .010, 0.000, .0004, .0004, 2, 1, 1.0, 0, 15, 80, 5.58, , N, 2.21, .43, .052, 1, 14, 197, 4.97, , N, 2.31, .85, .079, 1
LADY, SEX, YES, 197, 2, .010, 0.000, .0013, .0061, 2, 1, 3.0, 2, 15, 80, 5.58, , N, 2.21, .43, .052, 1, 15, 84, 5.33, , N, 1.71, .57, .043, 1
LAGOON, WATER, YES, 150, 39, .260, 0.000, .0646, .0026, 7, 1, 2.0, 0, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, 18, 442, 6.27, , N, 2.00, .94, .146, 1
LAGOON, BLUE, YES, 150, 35, .233, 0.000, .0041, .0097, 1, 1, 2.0, 2, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, 14, 143, 4.49, N, N, 1.69, .54, .203, 1
LAGOON, LAKE, YES, 150, 20, .133, 0.000, .0216, .0739, 3, 1, 4.0, 2, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, 15, 54, 5.70, , N, 2.50, .43, .052, 1
LAGOON, SWAMP, YES, 150, 8, .053, 0.000, 0.0000, .0239, 0, 1, 4.0, 4, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, 24, 5, 6.62, N, N, 1.63, .21, .051, 1
LAGOON, POND, YES, 150, 7, .047, 0.000, .0123, .0929, 2, 1, 3.0, 2, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, 8, 25, 6.14, , N, 1.88, .63, .062, 1
LAGOON, ISLAND, YES, 150, 5, .033, 0.000, .0015, .0465, 1, 1, 1.0, 1, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, 19, 167, 6.40, , N, 2.88, .35, .040, 1
LAGOON, BLACK, YES, 150, 3, .020, 0.000, .0065, 0.0000, 1, 1, 0.0, 0, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, 10, 203, 4.66, , AJ, .50, .50, .381, 1
LAGOON, INLET, YES, 150, 3, .020, 0.000, 0.0000, .0427, 0, 1, 2.0, 2, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, 13, 4, ¥, , N, 2.50, .08, .039, 1
LAGOON, MONSTER, YES, 150, 3, .020, 0.000, .0048, .0005, 2, 1, 1.0, 0, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, 22, 6, 5.08, , N, 1.68, .26, .087, 1
LAGOON, CREATURE, YES, 150, 2, .013, .032, .0007, .0057, 1, 1, 1.0, 0, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, 17, 15, ¥, , N, 1.14, .14, .011, 1
LAGOON, GILLIGAN, NO, 150, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LAGOON, LOVE, YES, 150, 2, .013, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, 18, 232, 3.51, , N, 1.67, .78, .236, 1
LAGOON, SWIM, YES, 150, 2, .013, 0.000, .0292, .0775, 3, 1, 1.0, 0, 13, 15, ¥, , N, 1.75, .08, 0.000, 1, 19, 15, 4.85, G, V, 1.94, .69, .076, 1
LAKE, WATER, YES, 127, 30, .236, .014, .0836, .0062, 11, 1, 3.0, 0, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 18, 442, 6.27, , N, 2.00, .94, .146, 1
LAKE, RIVER, YES, 127, 18, .142, .118, .0054, .0216, 2, 1, 5.0, 4, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 20, 165, 5.83, , N, 2.29, .35, .080, 1
LAKE, SWIM, YES, 127, 12, .094, 0.000, .0239, .0716, 4, 1, 3.0, 1, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 19, 15, 4.85, G, V, 1.94, .69, .076, 1
LAKE, POND, YES, 127, 11, .087, .351, 0.0000, .0503, 0, 1, 3.0, 3, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 8, 25, 6.14, , N, 1.88, .63, .062, 1
LAKE, FISH, YES, 127, 7, .055, 0.000, .0175, .0479, 6, 1, 4.0, 2, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 24, 35, 5.84, G, N, 1.26, .74, .101, 1
LAKE, ERIE, NO, 127, 6, .047, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 15, 54, 5.70, , N, 2.50, .43, .052, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LAKE, SKI, YES, 127, 5, .039, 0.000, 0.0000, .0366, 0, 1, 1.0, 1, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 13, 5, 5.77, , N, .62, .39, .026, 1
LAKE, BLUE, YES, 127, 4, .031, 0.000, .0014, .0083, 3, 1, 1.0, 1, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 14, 143, 4.49, N, N, 1.69, .54, .203, 1
LAKE, FISHING, YES, 127, 4, .031, .030, 0.0000, .0110, 0, 1, 2.0, 2, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 15, 32, 5.05, , N, 2.00, .50, .065, 1
LAKE, OCEAN, YES, 127, 3, .024, .012, .0202, .0567, 5, 1, 3.0, 1, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 17, 34, 5.63, , N, 2.31, .69, .169, 1
LAKE, CLEAR, YES, 127, 2, .016, 0.000, 0.0000, .0278, 0, 1, 2.0, 2, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 20, 219, 3.51, G, AJ, 1.53, .47, .045, 1
LAKE, FOREST, YES, 127, 2, .016, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 9, 66, 6.37, , N, 1.00, .56, .050, 1
LAKE, FRONT, YES, 127, 2, .016, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 5, 221, 4.14, N, N, .20, .40, .375, 1
LAKE, SEA, YES, 127, 2, .016, 0.000, .0150, .0438, 3, 1, 5.0, 2, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 15, 95, 5.82, , N, 2.14, .36, .140, 1
LAKE, STREAM, YES, 127, 2, .016, .013, .0168, .1218, 1, 1, 3.0, 2, 15, 54, 5.70, , N, 2.50, .43, .052, 1, 10, 51, 6.24, , N, 2.60, .50, .077, 1
LAMB, SHEEP, YES, 126, 42, .333, .162, .0328, .0322, 4, 0, 5.0, 2, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 17, 23, 6.18, G, N, 2.12, .41, .149, 1
LAMB, WOOL, YES, 126, 12, .095, .058, .0969, .0723, 1, 0, 1.0, 0, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 16, 10, 6.02, , N, 2.25, .31, .079, 1
LAMB, CHOP, YES, 126, 11, .087, .014, 0.0000, 0.0000, 0, 0, 0.0, 0, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 15, 3, 4.08, N, V, .90, .40, .015, 0
LAMB, GOAT, YES, 126, 8, .063, 0.000, .0174, .0383, 2, 0, 3.0, 2, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 16, 6, 6.22, , N, 1.38, .23, .008, 1
LAMB, SOFT, YES, 126, 5, .040, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 19, 61, 4.10, G, AJ, 1.39, .72, .314, 1
LAMB, EWE, YES, 126, 3, .024, .087, .0067, .0688, 1, 0, 3.0, 2, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 11, 1, 4.45, , N, 2.00, .18, .006, 1
LAMB, GOD, YES, 126, 3, .024, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 23, 318, 3.61, , N, 1.75, .70, .148, 1
LAMB, MUTTON, YES, 126, 3, .024, .133, 0.0000, .0090, 0, 0, 1.0, 1, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 14, 8, 5.34, , N, .67, .11, .003, 0
LAMB, WHITE, YES, 126, 3, .024, 0.000, .0058, 0.0000, 3, 0, 0.0, 0, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 8, 365, 4.68, , N, .88, .88, .390, 1
LAMB, ANIMAL, YES, 126, 2, .016, 0.000, .0249, 0.0000, 6, 0, 0.0, 0, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 28, 68, 5.65, , N, 1.81, .74, .053, 1
LAMB, CALF, YES, 126, 2, .016, 0.000, 0.0000, .0002, 0, 0, 1.0, 1, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 7, 11, 5.88, T, N, .86, .43, .137, 1
LAMB, MARY, YES, 126, 2, .016, .075, 0.0000, 0.0000, 0, 0, 0.0, 0, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 15, 88, ¥, , N, .89, .22, .015, 1
LAMB, TIGER, YES, 126, 2, .016, 0.000, 0.0000, .0008, 0, 0, 2.0, 2, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 15, 7, 6.07, , N, 1.13, .20, .115, 1
LAMB, WOLF, YES, 126, 2, .016, 0.000, 0.0000, .0025, 0, 0, 1.0, 1, 14, 7, 6.24, , N, 1.21, .43, .067, 1, 20, 6, ¥, , N, 1.71, .12, .002, 1
LAMP, LIGHT, YES, 156, 120, .769, .020, .0367, .0095, 2, 0, 1.0, 0, 7, 18, 6.09, , N, .71, .57, .018, 1, 12, 333, 5.39, N, N, 1.27, .82, .361, 1
LAMP, SHADE, YES, 156, 9, .058, .028, 0.0000, .0161, 0, 0, 1.0, 1, 7, 18, 6.09, , N, .71, .57, .018, 1, 11, 28, 4.72, , N, 1.55, .46, .021, 1
LAMP, BULB, YES, 156, 7, .045, .014, .1630, .6060, 1, 0, 1.0, 0, 7, 18, 6.09, , N, .71, .57, .018, 1, 7, 0, 6.12, T, N, 1.29, .43, .169, 1
LAMP, POST, YES, 156, 4, .026, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 7, 18, 6.09, , N, .71, .57, .018, 1, 14, 84, 5.27, , N, .77, .08, .001, 1
LAMP, DESK, YES, 156, 3, .019, .034, .0004, .0017, 1, 0, 1.0, 0, 7, 18, 6.09, , N, .71, .57, .018, 1, 18, 65, 5.79, , N, 3.17, .33, .013, 1
LAMP, TABLE, YES, 156, 3, .019, 0.000, .0017, .0004, 1, 0, 1.0, 0, 7, 18, 6.09, , N, .71, .57, .018, 1, 10, 198, 6.00, , N, .67, .33, .239, 1
LAMP, BURN, YES, 156, 2, .013, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 7, 18, 6.09, , N, .71, .57, .018, 1, 20, 15, 4.81, , V, 2.21, .32, .019, 1
LAND, SEA, YES, 148, 27, .182, 0.000, .0100, .0218, 5, 0, 3.0, 1, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 15, 95, 5.82, , N, 2.14, .36, .140, 1
LAND, WATER, YES, 148, 19, .128, 0.000, .0287, .0031, 5, 0, 3.0, 0, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 18, 442, 6.27, , N, 2.00, .94, .146, 1
LAND, COUNTRY, YES, 148, 6, .041, .020, 0.0000, .0016, 0, 0, 4.0, 4, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 19, 324, 4.54, P, N, 1.11, .47, .057, 1
LAND, PROPERTY, YES, 148, 6, .041, .275, .0030, .0043, 3, 0, 2.0, 2, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 12, 156, 5.99, , N, .91, .36, .014, 1
LAND, GRASS, YES, 148, 4, .027, 0.000, .0098, .0073, 5, 0, 1.0, 0, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 14, 53, 5.93, T, N, 1.50, .50, .164, 1
LAND, GROUND, YES, 148, 4, .027, 0.000, .0043, .0064, 2, 0, 4.0, 2, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 14, 186, 5.44, N, N, 1.00, .36, .041, 1
LAND, SOIL, YES, 148, 4, .027, 0.000, .0013, .0022, 2, 0, 3.0, 1, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 6, 54, 5.70, G, N, 1.33, .67, .043, 1
LAND, TREE, YES, 148, 4, .027, 0.000, .0007, .0020, 2, 0, 2.0, 1, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 21, 59, 6.62, , N, .76, .76, .275, 1
LAND, ACRE, YES, 148, 3, .020, .675, 0.0000, .0011, 0, 0, 2.0, 2, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 9, 9, 5.91, , N, 1.44, .22, .014, 1
LAND, EARTH, YES, 148, 3, .020, 0.000, .0052, .0052, 2, 0, 2.0, 0, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 12, 150, 5.77, , N, 1.92, .50, .140, 1
LAND, FIELD, YES, 148, 3, .020, .030, .0008, .0024, 1, 0, 3.0, 3, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 34, 274, 6.67, N, N, 1.85, .46, .032, 1
LAND, GREEN, YES, 148, 3, .020, 0.000, .0167, .0071, 7, 0, 2.0, 0, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 17, 116, 5.46, N, N, 1.19, .94, .142, 1
LAND, HILL, YES, 148, 3, .020, 0.000, .0064, .0098, 2, 0, 3.0, 2, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 14, 72, 6.02, , N, 2.42, .50, .140, 1
LAND, MARK, YES, 148, 3, .020, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 18, 83, 4.60, T, N, 2.24, .18, .011, 1
LAND, MINE, YES, 148, 3, .020, 0.000, .0049, 0.0000, 1, 0, 0.0, 0, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 11, 59, 4.37, N, N, 1.22, .44, .395, 1
LAND, MOUNTAIN, YES, 148, 3, .020, 0.000, .0088, .0095, 2, 0, 3.0, 2, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 17, 33, 6.25, , N, 1.29, .50, .169, 1
LAND, OWNER, YES, 148, 3, .020, 0.000, 0.0000, .0028, 0, 0, 2.0, 2, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 23, 33, 5.90, , N, 2.38, .19, .012, 1
LAND, AIR, YES, 148, 2, .014, 0.000, .0034, .0087, 3, 0, 1.0, 0, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 17, 257, 5.67, T, N, 1.00, .65, .159, 1
LAND, HOUSE, YES, 148, 2, .014, 0.000, .0135, 0.0000, 5, 0, 0.0, 0, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 13, 591, 6.21, , N, 1.00, .85, .223, 1
LAND, ISLAND, YES, 148, 2, .014, .021, 0.0000, .0322, 0, 0, 3.0, 3, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 19, 167, 6.40, , N, 2.88, .35, .040, 1
LAND, MASS, YES, 148, 2, .014, .015, 0.0000, 0.0000, 0, 0, 0.0, 0, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 19, 110, 4.09, P, N, 1.41, .18, .002, 1
LAND, OCEAN, YES, 148, 2, .014, 0.000, .0876, .0810, 4, 0, 3.0, 0, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 17, 34, 5.63, , N, 2.31, .69, .169, 1
LAND, REAL ESTATE, YES, 148, 2, .014, .089, 0.0000, .0095, 0, 0, 2.0, 2, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 11, 0, ¥, , N, 1.38, .38, .004, 0
LAND, SHORE, YES, 148, 2, .014, 0.000, .0002, .0484, 1, 0, 3.0, 2, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 9, 61, 6.69, , N, 3.11, .33, .008, 1
LAND, VAST, YES, 148, 2, .014, 0.000, 0.0000, .0003, 0, 0, 1.0, 1, 25, 217, 6.07, N, N, 2.08, .28, .028, 1, 18, 61, ¥, , AJ, 1.87, .07, .001, 1
LANDSCAPE, TREES, YES, 151, 30, .199, 0.000, .0069, .0224, 3, 3, 6.0, 2, 20, 20, ¥, , N, 2.71, .06, .003, 1, 19, 101, 7.00, , N, 1.53, .12, .002, 1
LANDSCAPE, GRASS, YES, 151, 21, .139, 0.000, .0574, .0307, 7, 3, 3.0, 0, 20, 20, ¥, , N, 2.71, .06, .003, 1, 14, 53, 5.93, T, N, 1.50, .50, .164, 1
LANDSCAPE, SCENERY, YES, 151, 12, .079, .033, 0.0000, .0231, 0, 3, 6.0, 6, 20, 20, ¥, , N, 2.71, .06, .003, 1, 22, 14, ¥, , N, 1.71, .05, .003, 1
LANDSCAPE, GREEN, YES, 151, 11, .073, 0.000, .1120, .0347, 7, 3, 1.0, 0, 20, 20, ¥, , N, 2.71, .06, .003, 1, 17, 116, 5.46, N, N, 1.19, .94, .142, 1
LANDSCAPE, FLOWERS, YES, 151, 10, .066, 0.000, .0111, .0075, 2, 3, 5.0, 3, 20, 20, ¥, , N, 2.71, .06, .003, 1, 20, 57, ¥, , N, 1.11, .22, .085, 0
LANDSCAPE, YARD, YES, 151, 9, .060, 0.000, .0026, .0383, 3, 3, 4.0, 1, 20, 20, ¥, , N, 2.71, .06, .003, 1, 15, 35, 5.23, P, N, 1.40, .67, .023, 1
LANDSCAPE, BEAUTIFUL, YES, 151, 6, .040, 0.000, .0114, .0051, 4, 3, 1.0, 0, 20, 20, ¥, , N, 2.71, .06, .003, 1, 8, 127, 3.89, , AJ, 2.38, .63, .056, 1
LANDSCAPE, LAWN, YES, 151, 6, .040, 0.000, .0182, .0661, 2, 3, 4.0, 2, 20, 20, ¥, , N, 2.71, .06, .003, 1, 11, 15, 5.76, , N, 1.27, .36, .200, 1
LANDSCAPE, PLANTS, YES, 151, 4, .026, 0.000, .0060, .0466, 2, 3, 4.0, 2, 20, 20, ¥, , N, 2.71, .06, .003, 1, 10, 2, 5.98, , N, .89, .22, .003, 1
LANDSCAPE, ARCHITECT, YES, 151, 3, .020, 0.000, 0.0000, .0015, 0, 3, 2.0, 2, 20, 20, ¥, , N, 2.71, .06, .003, 1, 16, 22, ¥, , N, 1.88, .19, .004, 1
LANDSCAPE, LAND, YES, 151, 3, .020, 0.000, 0.0000, .0060, 0, 3, 5.0, 5, 20, 20, ¥, , N, 2.71, .06, .003, 1, 25, 217, 6.07, N, N, 2.08, .28, .028, 1
LANDSCAPE, ART, YES, 151, 2, .013, 0.000, .0003, .0011, 1, 3, 1.0, 1, 20, 20, ¥, , N, 2.71, .06, .003, 1, 17, 208, 4.36, , N, 1.31, .50, .029, 1
LANDSCAPE, BUSHES, NO, 151, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 20, ¥, , N, 2.71, .06, .003, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LANDSCAPE, GARDEN, YES, 151, 2, .013, 0.000, .0019, .0002, 3, 3, 1.0, 1, 20, 20, ¥, , N, 2.71, .06, .003, 1, 14, 60, 5.92, , N, 1.23, .31, .041, 1
LANDSCAPE, GROUND, YES, 151, 2, .013, 0.000, .0005, .0110, 1, 3, 1.0, 1, 20, 20, ¥, , N, 2.71, .06, .003, 1, 14, 186, 5.44, N, N, 1.00, .36, .041, 1
LANDSCAPE, HOUSE, YES, 151, 2, .013, 0.000, .0033, .0011, 3, 3, 1.0, 0, 20, 20, ¥, , N, 2.71, .06, .003, 1, 13, 591, 6.21, , N, 1.00, .85, .223, 1
LANDSCAPE, MOUNTAIN, YES, 151, 2, .013, 0.000, .0036, 0.0000, 2, 3, 0.0, 0, 20, 20, ¥, , N, 2.71, .06, .003, 1, 17, 33, 6.25, , N, 1.29, .50, .169, 1
LANDSCAPE, PRETTY, YES, 151, 2, .013, 0.000, .0269, .0038, 4, 3, 1.0, 0, 20, 20, ¥, , N, 2.71, .06, .003, 1, 11, 107, 2.90, , AJ, 2.82, .91, .200, 1
LANDSCAPE, SHRUBS, NO, 151, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 20, ¥, , N, 2.71, .06, .003, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LANDSCAPE, SOD, NO, 151, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 20, ¥, , N, 2.71, .06, .003, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LANE, STREET, YES, 148, 26, .176, .051, .0552, .0511, 4, 3, 4.0, 1, 15, 30, 5.07, , N, 2.33, .33, .012, 1, 15, 244, 5.84, , N, 1.87, .67, .200, 1
LANE, ROAD, YES, 148, 20, .135, 0.000, .0750, .0704, 6, 3, 4.0, 1, 15, 30, 5.07, , N, 2.33, .33, .012, 1, 24, 197, 5.48, N, N, 1.77, .64, .163, 1
LANE, DRIVE, YES, 148, 13, .088, 0.000, .0204, .0325, 4, 3, 2.0, 1, 15, 30, 5.07, , N, 2.33, .33, .012, 1, 14, 105, 4.35, T, V, 1.69, .23, .063, 1
LANE, CAR, YES, 148, 9, .061, 0.000, .0720, .0147, 6, 3, 4.0, 0, 15, 30, 5.07, , N, 2.33, .33, .012, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
LANE, BOWLING, YES, 148, 8, .054, .041, .0004, .0013, 1, 3, 1.0, 0, 15, 30, 5.07, , N, 2.33, .33, .012, 1, 13, 0, ¥, , N, 1.58, .33, .004, 1
LANE, HIGHWAY, YES, 148, 7, .047, .014, .0128, .0664, 2, 3, 6.0, 4, 15, 30, 5.07, , N, 2.33, .33, .012, 1, 14, 40, 5.95, , N, 3.75, .42, .072, 1
LANE, FAST, YES, 148, 5, .034, 0.000, .0116, .0015, 3, 3, 1.0, 0, 15, 30, 5.07, , N, 2.33, .33, .012, 1, 7, 78, 2.93, N, AJ, 1.43, 1.00, .393, 1
LANE, ALLEY, YES, 148, 4, .027, .021, .0026, .0468, 1, 3, 3.0, 2, 15, 30, 5.07, , N, 2.33, .33, .012, 1, 18, 8, 6.11, , N, 1.28, .17, .005, 1
LANE, LINE, YES, 148, 3, .020, 0.000, 0.0000, .0042, 0, 3, 1.0, 1, 15, 30, 5.07, , N, 2.33, .33, .012, 1, 18, 298, 4.65, T, N, .76, .41, .061, 1
LANE, LOVERS, YES, 148, 3, .020, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 15, 30, 5.07, , N, 2.33, .33, .012, 1, 20, 10, ¥, , N, 1.87, .07, .003, 0
LANE, TRAFFIC, YES, 148, 3, .020, 0.000, .0009, .0137, 1, 3, 2.0, 2, 15, 30, 5.07, , N, 2.33, .33, .012, 1, 14, 68, 5.83, , N, 1.00, .42, .012, 1
LANE, AISLE, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 15, 30, 5.07, , N, 2.33, .33, .012, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LANE, LOIS, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 15, 30, 5.07, , N, 2.33, .33, .012, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LANE, PASSING, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 15, 30, 5.07, , N, 2.33, .33, .012, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LANE, WRONG, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 15, 30, 5.07, , N, 2.33, .33, .012, 1, 6, 129, 2.60, , AJ, .67, .67, .320, 1
LANGUAGE, ENGLISH, YES, 147, 27, .184, .230, .0117, .0120, 3, 1, 2.0, 0, 13, 109, 4.00, , N, 2.25, .83, .084, 1, 16, 195, ¥, , AJ, 1.60, .47, .088, 1
LANGUAGE, SPEECH, YES, 147, 26, .177, .033, .0031, .0167, 3, 1, 4.0, 2, 13, 109, 4.00, , N, 2.25, .83, .084, 1, 17, 61, 4.87, , N, 1.82, .35, .039, 1
LANGUAGE, SPEAK, YES, 147, 21, .143, .017, .0139, .0246, 3, 1, 1.0, 0, 13, 109, 4.00, , N, 2.25, .83, .084, 1, 16, 110, 4.15, , V, 2.12, .56, .136, 1
LANGUAGE, SPANISH, YES, 147, 11, .075, .320, .0313, .0237, 4, 1, 4.0, 0, 13, 109, 4.00, , N, 2.25, .83, .084, 1, 18, 36, ¥, , AJ, 1.77, .54, .053, 0
LANGUAGE, COMMUNICATION, YES, 147, 10, .068, .013, 0.0000, .0257, 0, 1, 4.0, 4, 13, 109, 4.00, , N, 2.25, .83, .084, 1, 16, 67, ¥, , N, 1.77, .39, .010, 1
LANGUAGE, TALK, YES, 147, 6, .041, 0.000, .1619, .0343, 4, 1, 3.0, 0, 13, 109, 4.00, , N, 2.25, .83, .084, 1, 18, 154, 4.18, , V, 1.79, .86, .209, 0
LANGUAGE, FOREIGN, YES, 147, 5, .034, .146, .0021, .0041, 3, 1, 1.0, 0, 13, 109, 4.00, , N, 2.25, .83, .084, 1, 20, 158, ¥, , AJ, 1.21, .43, .011, 0
LANGUAGE, FRENCH, YES, 147, 5, .034, .065, .0115, .0111, 3, 1, 3.0, 1, 13, 109, 4.00, , N, 2.25, .83, .084, 1, 17, 139, ¥, , AJ, 1.00, .44, .013, 1
LANGUAGE, WORDS, YES, 147, 5, .034, .021, .0053, .0057, 2, 1, 2.0, 0, 13, 109, 4.00, , N, 2.25, .83, .084, 1, 19, 274, ¥, , N, 1.93, .43, .048, 0
LANGUAGE, DISORDER, YES, 147, 4, .027, 0.000, .0022, 0.0000, 1, 1, 0.0, 0, 13, 109, 4.00, , N, 2.25, .83, .084, 1, 22, 7, ¥, G, N, 1.29, .18, .002, 0
LANGUAGE, CULTURE, YES, 147, 2, .014, .010, 0.0000, .0003, 0, 1, 1.0, 1, 13, 109, 4.00, , N, 2.25, .83, .084, 1, 29, 58, 3.47, , N, 1.57, .30, .011, 0
